eta  ,mu  ,layers ,neurons ,offline ,error_function ,train_mean  ,train_std   ,test_mean   ,test_std
0.1  ,0.3 ,     4 ,      2 ,      1 ,             0 ,0.500079    ,8.42596e-05 ,0.500079    ,8.42596e-05
0.1  ,0.3 ,     4 ,      2 ,      1 ,             1 ,0.693184    ,5.76519e-05 ,0.693184    ,5.76519e-05
0.1  ,0.3 ,     4 ,      4 ,      0 ,             0 ,0.401252    ,0.196577    ,0.401252    ,0.196577
0.1  ,0.3 ,     4 ,      4 ,      0 ,             1 ,0.692708    ,0.000598539 ,0.692708    ,0.000598539
0.1  ,0.3 ,     4 ,      4 ,      1 ,             0 ,0.500208    ,0.000135343 ,0.500208    ,0.000135343
0.1  ,0.3 ,     4 ,      4 ,      1 ,             1 ,0.693252    ,0.000100057 ,0.693252    ,0.000100057
0.1  ,0.3 ,     4 ,      8 ,      0 ,             0 ,0.000752972 ,0.000128221 ,0.000752972 ,0.000128221
0.1  ,0.3 ,     4 ,      8 ,      0 ,             1 ,0.502264    ,0.158612    ,0.502264    ,0.158612
0.1  ,0.3 ,     4 ,      8 ,      1 ,             0 ,0.500759    ,0.000421417 ,0.500759    ,0.000421417
0.1  ,0.3 ,     4 ,      8 ,      1 ,             1 ,0.447419    ,0.301348    ,0.447419    ,0.301348
0.1  ,0.3 ,     4 ,     16 ,      0 ,             0 ,0.100652    ,0.200756    ,0.100652    ,0.200756
0.1  ,0.3 ,     4 ,     16 ,      0 ,             1 ,0.0225784   ,0.00390578  ,0.0225784   ,0.00390578
0.1  ,0.3 ,     4 ,     16 ,      1 ,             0 ,0.101499    ,0.202402    ,0.101499    ,0.202402
0.1  ,0.3 ,     4 ,     16 ,      1 ,             1 ,0.0214034   ,0.00234753  ,0.0214034   ,0.00234753
0.1  ,0.3 ,     4 ,     32 ,      0 ,             0 ,0.000217051 ,3.07047e-05 ,0.000217051 ,3.07047e-05
0.1  ,0.3 ,     4 ,     32 ,      0 ,             1 ,0.0156535   ,0.00165743  ,0.0156535   ,0.00165743
0.1  ,0.3 ,     4 ,     32 ,      1 ,             0 ,0.000167768 ,1.22528e-05 ,0.000167768 ,1.22528e-05
0.1  ,0.3 ,     4 ,     32 ,      1 ,             1 ,0.0140384   ,0.0003539   ,0.0140384   ,0.0003539
0.1  ,0.3 ,     4 ,     64 ,      0 ,             0 ,0.204113    ,0.250138    ,0.204113    ,0.250138
0.1  ,0.3 ,     4 ,     64 ,      0 ,             1 ,0.374424    ,0.297267    ,0.374424    ,0.297267
0.1  ,0.3 ,     4 ,     64 ,      1 ,             0 ,0.000134467 ,1.61327e-05 ,0.000134467 ,1.61327e-05
0.1  ,0.3 ,     4 ,     64 ,      1 ,             1 ,0.0122189   ,0.00128989  ,0.0122189   ,0.00128989
0.1  ,0.3 ,     5 ,      2 ,      0 ,             0 ,0.499998    ,1.77189e-06 ,0.499998    ,1.77189e-06
0.1  ,0.3 ,     5 ,      2 ,      0 ,             1 ,0.693145    ,3.43966e-06 ,0.693145    ,3.43966e-06
0.1  ,0.3 ,     5 ,      2 ,      1 ,             0 ,0.500144    ,2.6882e-05  ,0.500144    ,2.6882e-05
0.1  ,0.3 ,     5 ,      2 ,      1 ,             1 ,0.693234    ,7.11633e-05 ,0.693234    ,7.11633e-05
0.1  ,0.3 ,     5 ,      4 ,      0 ,             0 ,0.499984    ,1.41601e-05 ,0.499984    ,1.41601e-05
0.1  ,0.3 ,     5 ,      4 ,      0 ,             1 ,0.693131    ,3.14694e-05 ,0.693131    ,3.14694e-05
0.1  ,0.3 ,     5 ,      4 ,      1 ,             0 ,0.50033     ,0.000200213 ,0.50033     ,0.000200213
0.1  ,0.3 ,     5 ,      4 ,      1 ,             1 ,0.693442    ,0.000217757 ,0.693442    ,0.000217757
0.1  ,0.3 ,     5 ,      8 ,      0 ,             0 ,0.10175     ,0.199082    ,0.10175     ,0.199082
0.1  ,0.3 ,     5 ,      8 ,      0 ,             1 ,0.690195    ,0.00287184  ,0.690195    ,0.00287184
0.1  ,0.3 ,     5 ,      8 ,      1 ,             0 ,0.50056     ,0.000490142 ,0.50056     ,0.000490142
0.1  ,0.3 ,     5 ,      8 ,      1 ,             1 ,0.693565    ,0.000626616 ,0.693565    ,0.000626616
0.1  ,0.3 ,     5 ,     16 ,      0 ,             0 ,0.100214    ,0.199831    ,0.100214    ,0.199831
0.1  ,0.3 ,     5 ,     16 ,      0 ,             1 ,0.0243777   ,0.00369324  ,0.0243777   ,0.00369324
0.1  ,0.3 ,     5 ,     16 ,      1 ,             0 ,0.402935    ,0.201352    ,0.402935    ,0.201352
0.1  ,0.3 ,     5 ,     16 ,      1 ,             1 ,0.559241    ,0.271115    ,0.559241    ,0.271115
0.1  ,0.3 ,     5 ,     32 ,      0 ,             0 ,0.0998265   ,0.199325    ,0.0998265   ,0.199325
0.1  ,0.3 ,     5 ,     32 ,      0 ,             1 ,0.0146394   ,0.00106279  ,0.0146394   ,0.00106279
0.1  ,0.3 ,     5 ,     32 ,      1 ,             0 ,0.000156043 ,1.36321e-05 ,0.000156043 ,1.36321e-05
0.1  ,0.3 ,     5 ,     32 ,      1 ,             1 ,0.285555    ,0.333519    ,0.285555    ,0.333519
0.1  ,0.3 ,     5 ,     64 ,      0 ,             0 ,0.422406    ,0.247865    ,0.422406    ,0.247865
0.1  ,0.3 ,     5 ,     64 ,      0 ,             1 ,0.36328     ,0.292891    ,0.36328     ,0.292891
0.1  ,0.3 ,     5 ,     64 ,      1 ,             0 ,9.69071e-05 ,2.20361e-05 ,9.69071e-05 ,2.20361e-05
0.1  ,0.3 ,     5 ,     64 ,      1 ,             1 ,0.0101989   ,0.000800604 ,0.0101989   ,0.000800604
0.1  ,0.5 ,     1 ,      2 ,      0 ,             0 ,0.101939    ,0.121921    ,0.101939    ,0.121921
0.1  ,0.5 ,     1 ,      2 ,      0 ,             1 ,0.105826    ,0.131451    ,0.105826    ,0.131451
0.1  ,0.5 ,     1 ,      2 ,      1 ,             0 ,0.10208     ,0.122006    ,0.10208     ,0.122006
0.1  ,0.5 ,     1 ,      2 ,      1 ,             1 ,0.10693     ,0.133414    ,0.10693     ,0.133414
0.1  ,0.5 ,     1 ,      4 ,      0 ,             0 ,0.00171681  ,0.000181529 ,0.00171681  ,0.000181529
0.1  ,0.5 ,     1 ,      4 ,      0 ,             1 ,0.0345196   ,0.000720102 ,0.0345196   ,0.000720102
0.1  ,0.5 ,     1 ,      4 ,      1 ,             0 ,0.0017478   ,0.000214308 ,0.0017478   ,0.000214308
0.1  ,0.5 ,     1 ,      4 ,      1 ,             1 ,0.0351576   ,0.000841843 ,0.0351576   ,0.000841843
0.1  ,0.5 ,     1 ,      8 ,      0 ,             0 ,0.00114463  ,0.000212061 ,0.00114463  ,0.000212061
0.1  ,0.5 ,     1 ,      8 ,      0 ,             1 ,0.0296935   ,0.00242127  ,0.0296935   ,0.00242127
0.1  ,0.5 ,     1 ,      8 ,      1 ,             0 ,0.00127349  ,0.000258197 ,0.00127349  ,0.000258197
0.1  ,0.5 ,     1 ,      8 ,      1 ,             1 ,0.0304593   ,0.00233274  ,0.0304593   ,0.00233274
0.1  ,0.5 ,     1 ,     16 ,      0 ,             0 ,0.000660782 ,3.3078e-05  ,0.000660782 ,3.3078e-05
0.1  ,0.5 ,     1 ,     16 ,      0 ,             1 ,0.0239223   ,0.000434323 ,0.0239223   ,0.000434323
0.1  ,0.5 ,     1 ,     16 ,      1 ,             0 ,0.000715119 ,7.49709e-05 ,0.000715119 ,7.49709e-05
0.1  ,0.5 ,     1 ,     16 ,      1 ,             1 ,0.0244107   ,0.000589937 ,0.0244107   ,0.000589937
0.1  ,0.5 ,     1 ,     32 ,      0 ,             0 ,0.000513486 ,4.78179e-05 ,0.000513486 ,4.78179e-05
0.1  ,0.5 ,     1 ,     32 ,      0 ,             1 ,0.0210585   ,0.000820242 ,0.0210585   ,0.000820242
0.1  ,0.5 ,     1 ,     32 ,      1 ,             0 ,0.000542273 ,3.81373e-05 ,0.000542273 ,3.81373e-05
0.1  ,0.5 ,     1 ,     32 ,      1 ,             1 ,0.0224523   ,0.000573223 ,0.0224523   ,0.000573223
0.1  ,0.5 ,     1 ,     64 ,      0 ,             0 ,0.000269998 ,6.63983e-05 ,0.000269998 ,6.63983e-05
0.1  ,0.5 ,     1 ,     64 ,      0 ,             1 ,0.24525     ,0.4635      ,0.24525     ,0.4635
0.1  ,0.5 ,     1 ,     64 ,      1 ,             0 ,0.000435089 ,3.53888e-05 ,0.000435089 ,3.53888e-05
0.1  ,0.5 ,     1 ,     64 ,      1 ,             1 ,0.253472    ,0.465138    ,0.253472    ,0.465138
0.1  ,0.5 ,     2 ,      2 ,      0 ,             0 ,0.0515948   ,0.100045    ,0.0515948   ,0.100045
0.1  ,0.5 ,     2 ,      2 ,      0 ,             1 ,0.124159    ,0.127846    ,0.124159    ,0.127846
0.1  ,0.5 ,     2 ,      2 ,      1 ,             0 ,0.251429    ,0.223463    ,0.251429    ,0.223463
0.1  ,0.5 ,     2 ,      2 ,      1 ,             1 ,0.368271    ,0.294449    ,0.368271    ,0.294449
0.1  ,0.5 ,     2 ,      4 ,      0 ,             0 ,0.000702633 ,0.000243575 ,0.000702633 ,0.000243575
0.1  ,0.5 ,     2 ,      4 ,      0 ,             1 ,0.0311971   ,0.0057357   ,0.0311971   ,0.0057357
0.1  ,0.5 ,     2 ,      4 ,      1 ,             0 ,0.1012      ,0.200351    ,0.1012      ,0.200351
0.1  ,0.5 ,     2 ,      4 ,      1 ,             1 ,0.0318638   ,0.00499321  ,0.0318638   ,0.00499321
0.1  ,0.5 ,     2 ,      8 ,      0 ,             0 ,0.000438139 ,0.000127453 ,0.000438139 ,0.000127453
0.1  ,0.5 ,     2 ,      8 ,      0 ,             1 ,0.0226143   ,0.00385181  ,0.0226143   ,0.00385181
0.1  ,0.5 ,     2 ,      8 ,      1 ,             0 ,0.000427133 ,0.000111209 ,0.000427133 ,0.000111209
0.1  ,0.5 ,     2 ,      8 ,      1 ,             1 ,0.0225122   ,0.00347528  ,0.0225122   ,0.00347528
0.1  ,0.5 ,     2 ,     16 ,      0 ,             0 ,0.00045505  ,0.000156374 ,0.00045505  ,0.000156374
0.1  ,0.5 ,     2 ,     16 ,      0 ,             1 ,0.0222547   ,0.00269909  ,0.0222547   ,0.00269909
0.1  ,0.5 ,     2 ,     16 ,      1 ,             0 ,0.000387283 ,0.000140701 ,0.000387283 ,0.000140701
0.1  ,0.5 ,     2 ,     16 ,      1 ,             1 ,0.0202863   ,0.00218238  ,0.0202863   ,0.00218238
0.1  ,0.5 ,     2 ,     32 ,      0 ,             0 ,0.000324547 ,4.41583e-05 ,0.000324547 ,4.41583e-05
0.1  ,0.5 ,     2 ,     32 ,      0 ,             1 ,0.016513    ,0.00113691  ,0.016513    ,0.00113691
0.1  ,0.5 ,     2 ,     32 ,      1 ,             0 ,0.000309235 ,3.00661e-05 ,0.000309235 ,3.00661e-05
0.1  ,0.5 ,     2 ,     32 ,      1 ,             1 ,0.0174305   ,0.000579618 ,0.0174305   ,0.000579618
0.1  ,0.5 ,     2 ,     64 ,      0 ,             0 ,0.288781    ,0.242633    ,0.288781    ,0.242633
0.1  ,0.5 ,     2 ,     64 ,      0 ,             1 ,0.386257    ,0.315633    ,0.386257    ,0.315633
0.1  ,0.5 ,     2 ,     64 ,      1 ,             0 ,0.000211006 ,1.08189e-05 ,0.000211006 ,1.08189e-05
0.1  ,0.5 ,     2 ,     64 ,      1 ,             1 ,0.0137263   ,0.000395622 ,0.0137263   ,0.000395622
0.1  ,0.5 ,     3 ,      2 ,      0 ,             0 ,0.268483    ,0.223367    ,0.268483    ,0.223367
0.1  ,0.5 ,     3 ,      2 ,      0 ,             1 ,0.637011    ,0.0776776   ,0.637011    ,0.0776776
0.1  ,0.5 ,     3 ,      2 ,      1 ,             0 ,0.400857    ,0.199601    ,0.400857    ,0.199601
0.1  ,0.5 ,     3 ,      2 ,      1 ,             1 ,0.653422    ,0.0796933   ,0.653422    ,0.0796933
0.1  ,0.5 ,     3 ,      4 ,      0 ,             0 ,0.000624748 ,0.000116286 ,0.000624748 ,0.000116286
0.1  ,0.5 ,     3 ,      4 ,      0 ,             1 ,0.0305976   ,0.00457383  ,0.0305976   ,0.00457383
0.1  ,0.5 ,     3 ,      4 ,      1 ,             0 ,0.401433    ,0.200467    ,0.401433    ,0.200467
0.1  ,0.5 ,     3 ,      4 ,      1 ,             1 ,0.294541    ,0.326749    ,0.294541    ,0.326749
0.1  ,0.5 ,     3 ,      8 ,      0 ,             0 ,0.000336684 ,8.60946e-05 ,0.000336684 ,8.60946e-05
0.1  ,0.5 ,     3 ,      8 ,      0 ,             1 ,0.0233127   ,0.00637058  ,0.0233127   ,0.00637058
0.1  ,0.5 ,     3 ,      8 ,      1 ,             0 ,0.403104    ,0.201442    ,0.403104    ,0.201442
0.1  ,0.5 ,     3 ,      8 ,      1 ,             1 ,0.427366    ,0.328807    ,0.427366    ,0.328807
0.1  ,0.5 ,     3 ,     16 ,      0 ,             0 ,0.000217237 ,5.27599e-05 ,0.000217237 ,5.27599e-05
0.1  ,0.5 ,     3 ,     16 ,      0 ,             1 ,0.0164649   ,0.0019813   ,0.0164649   ,0.0019813
0.1  ,0.5 ,     3 ,     16 ,      1 ,             0 ,0.000222018 ,5.44075e-05 ,0.000222018 ,5.44075e-05
0.1  ,0.5 ,     3 ,     16 ,      1 ,             1 ,0.015484    ,0.00134412  ,0.015484    ,0.00134412
0.1  ,0.5 ,     3 ,     32 ,      0 ,             0 ,0.000256217 ,4.92901e-05 ,0.000256217 ,4.92901e-05
0.1  ,0.5 ,     3 ,     32 ,      0 ,             1 ,0.0145304   ,0.00179188  ,0.0145304   ,0.00179188
0.1  ,0.5 ,     3 ,     32 ,      1 ,             0 ,0.000173054 ,2.19628e-05 ,0.000173054 ,2.19628e-05
0.1  ,0.5 ,     3 ,     32 ,      1 ,             1 ,0.0140728   ,0.000431848 ,0.0140728   ,0.000431848
0.1  ,0.5 ,     3 ,     64 ,      0 ,             0 ,0.375753    ,0.306768    ,0.375753    ,0.306768
0.1  ,0.5 ,     3 ,     64 ,      0 ,             1 ,0.668666    ,0.20079     ,0.668666    ,0.20079
0.1  ,0.5 ,     3 ,     64 ,      1 ,             0 ,0.000116324 ,1.41766e-05 ,0.000116324 ,1.41766e-05
0.1  ,0.5 ,     3 ,     64 ,      1 ,             1 ,0.0108115   ,0.000970801 ,0.0108115   ,0.000970801
0.1  ,0.5 ,     4 ,      2 ,      0 ,             0 ,0.467465    ,0.0650304   ,0.467465    ,0.0650304
0.1  ,0.5 ,     4 ,      2 ,      0 ,             1 ,0.692987    ,0.000302962 ,0.692987    ,0.000302962
0.1  ,0.5 ,     4 ,      2 ,      1 ,             0 ,0.500322    ,0.00037871  ,0.500322    ,0.00037871
0.1  ,0.5 ,     4 ,      2 ,      1 ,             1 ,0.69332     ,0.000318573 ,0.69332     ,0.000318573
0.1  ,0.5 ,     4 ,      4 ,      0 ,             0 ,0.190108    ,0.217798    ,0.190108    ,0.217798
0.1  ,0.5 ,     4 ,      4 ,      0 ,             1 ,0.68936     ,0.00691844  ,0.68936     ,0.00691844
0.1  ,0.5 ,     4 ,      4 ,      1 ,             0 ,0.500797    ,0.000450372 ,0.500797    ,0.000450372
0.1  ,0.5 ,     4 ,      4 ,      1 ,             1 ,0.693647    ,0.000510887 ,0.693647    ,0.000510887
0.1  ,0.5 ,     4 ,      8 ,      0 ,             0 ,0.0228321   ,0.0450335   ,0.0228321   ,0.0450335
0.1  ,0.5 ,     4 ,      8 ,      0 ,             1 ,0.0345403   ,0.00768604  ,0.0345403   ,0.00768604
0.1  ,0.5 ,     4 ,      8 ,      1 ,             0 ,0.502712    ,0.00136414  ,0.502712    ,0.00136414
0.1  ,0.5 ,     4 ,      8 ,      1 ,             1 ,0.695241    ,0.00133294  ,0.695241    ,0.00133294
0.1  ,0.5 ,     4 ,     16 ,      0 ,             0 ,0.10073     ,0.201125    ,0.10073     ,0.201125
0.1  ,0.5 ,     4 ,     16 ,      0 ,             1 ,0.151849    ,0.272913    ,0.151849    ,0.272913
0.1  ,0.5 ,     4 ,     16 ,      1 ,             0 ,0.303665    ,0.247763    ,0.303665    ,0.247763
0.1  ,0.5 ,     4 ,     16 ,      1 ,             1 ,0.562504    ,0.27391     ,0.562504    ,0.27391
0.1  ,0.5 ,     4 ,     32 ,      0 ,             0 ,0.000141362 ,1.77405e-05 ,0.000141362 ,1.77405e-05
0.1  ,0.5 ,     4 ,     32 ,      0 ,             1 ,0.0119807   ,0.00177683  ,0.0119807   ,0.00177683
0.1  ,0.5 ,     4 ,     32 ,      1 ,             0 ,0.000108927 ,9.57514e-06 ,0.000108927 ,9.57514e-06
0.1  ,0.5 ,     4 ,     32 ,      1 ,             1 ,0.0112535   ,0.000340534 ,0.0112535   ,0.000340534
0.1  ,0.5 ,     4 ,     64 ,      0 ,             0 ,0.383953    ,0.196689    ,0.383953    ,0.196689
0.1  ,0.5 ,     4 ,     64 ,      0 ,             1 ,0.573452    ,0.120569    ,0.573452    ,0.120569
0.1  ,0.5 ,     4 ,     64 ,      1 ,             0 ,7.20584e-05 ,1.04696e-05 ,7.20584e-05 ,1.04696e-05
0.1  ,0.5 ,     4 ,     64 ,      1 ,             1 ,0.00963245  ,0.00110319  ,0.00963245  ,0.00110319
0.1  ,0.5 ,     5 ,      2 ,      0 ,             0 ,0.499998    ,1.76229e-06 ,0.499998    ,1.76229e-06
0.1  ,0.5 ,     5 ,      2 ,      0 ,             1 ,0.693144    ,3.23249e-06 ,0.693144    ,3.23249e-06
0.1  ,0.5 ,     5 ,      2 ,      1 ,             0 ,0.50055     ,0.000125954 ,0.50055     ,0.000125954
0.1  ,0.5 ,     5 ,      2 ,      1 ,             1 ,0.693489    ,0.000284623 ,0.693489    ,0.000284623
0.1  ,0.5 ,     5 ,      4 ,      0 ,             0 ,0.499974    ,1.50654e-05 ,0.499974    ,1.50654e-05
0.1  ,0.5 ,     5 ,      4 ,      0 ,             1 ,0.693124    ,2.90349e-05 ,0.693124    ,2.90349e-05
0.1  ,0.5 ,     5 ,      4 ,      1 ,             0 ,0.501262    ,0.000746494 ,0.501262    ,0.000746494
0.1  ,0.5 ,     5 ,      4 ,      1 ,             1 ,0.694244    ,0.000883851 ,0.694244    ,0.000883851
0.1  ,0.5 ,     5 ,      8 ,      0 ,             0 ,0.222965    ,0.229838    ,0.222965    ,0.229838
0.1  ,0.5 ,     5 ,      8 ,      0 ,             1 ,0.632858    ,0.0678314   ,0.647222    ,0.0726706
0.1  ,0.5 ,     5 ,      8 ,      1 ,             0 ,0.501995    ,0.00147787  ,0.501995    ,0.00147787
0.1  ,0.5 ,     5 ,      8 ,      1 ,             1 ,0.694694    ,0.00155307  ,0.694694    ,0.00155307
0.1  ,0.5 ,     5 ,     16 ,      0 ,             0 ,0.000182048 ,4.78687e-05 ,0.000182048 ,4.78687e-05
0.1  ,0.5 ,     5 ,     16 ,      0 ,             1 ,0.288431    ,0.330672    ,0.288431    ,0.330672
0.1  ,0.5 ,     5 ,     16 ,      1 ,             0 ,0.305196    ,0.249052    ,0.305196    ,0.249052
0.1  ,0.5 ,     5 ,     16 ,      1 ,             1 ,0.699135    ,0.00296212  ,0.699135    ,0.00296212
0.1  ,0.5 ,     5 ,     32 ,      0 ,             0 ,0.202927    ,0.248474    ,0.202927    ,0.248474
0.1  ,0.5 ,     5 ,     32 ,      0 ,             1 ,0.147254    ,0.271056    ,0.147254    ,0.271056
0.1  ,0.5 ,     5 ,     32 ,      1 ,             0 ,9.90008e-05 ,6.90207e-06 ,9.90008e-05 ,6.90207e-06
0.1  ,0.5 ,     5 ,     32 ,      1 ,             1 ,0.0104378   ,0.000289647 ,0.0104378   ,0.000289647
0.1  ,0.5 ,     5 ,     64 ,      0 ,             0 ,0.552877    ,0.0624378   ,0.552877    ,0.0624378
0.1  ,0.5 ,     5 ,     64 ,      0 ,             1 ,0.696711    ,0.0528085   ,0.696711    ,0.0528085
0.1  ,0.5 ,     5 ,     64 ,      1 ,             0 ,6.06794e-05 ,1.4178e-05  ,6.06794e-05 ,1.4178e-05
0.1  ,0.5 ,     5 ,     64 ,      1 ,             1 ,0.00690138  ,0.00141518  ,0.00690138  ,0.00141518
0.1  ,0.7 ,     1 ,      2 ,      0 ,             0 ,0.101391    ,0.122078    ,0.101391    ,0.122078
0.1  ,0.7 ,     1 ,      2 ,      0 ,             1 ,0.0989829   ,0.132693    ,0.0989829   ,0.132693
0.1  ,0.7 ,     1 ,      2 ,      1 ,             0 ,0.151401    ,0.122219    ,0.151401    ,0.122219
0.1  ,0.7 ,     1 ,      2 ,      1 ,             1 ,0.034697    ,0.00368572  ,0.034697    ,0.00368572
0.1  ,0.7 ,     1 ,      4 ,      0 ,             0 ,0.0012288   ,0.000125867 ,0.0012288   ,0.000125867
0.1  ,0.7 ,     1 ,      4 ,      0 ,             1 ,0.0286129   ,0.000625285 ,0.0286129   ,0.000625285
0.1  ,0.7 ,     1 ,      4 ,      1 ,             0 ,0.00119654  ,0.000200796 ,0.00119654  ,0.000200796
0.1  ,0.7 ,     1 ,      4 ,      1 ,             1 ,0.0291256   ,0.00102592  ,0.0291256   ,0.00102592
0.1  ,0.7 ,     1 ,      8 ,      0 ,             0 ,0.000812768 ,0.000170377 ,0.000812768 ,0.000170377
0.1  ,0.7 ,     1 ,      8 ,      0 ,             1 ,0.0247308   ,0.00216638  ,0.0247308   ,0.00216638
0.1  ,0.7 ,     1 ,      8 ,      1 ,             0 ,0.000914881 ,0.000177101 ,0.000914881 ,0.000177101
0.1  ,0.7 ,     1 ,      8 ,      1 ,             1 ,0.025526    ,0.00194637  ,0.025526    ,0.00194637
0.1  ,0.7 ,     1 ,     16 ,      0 ,             0 ,0.000462773 ,2.67812e-05 ,0.000462773 ,2.67812e-05
0.1  ,0.7 ,     1 ,     16 ,      0 ,             1 ,0.0198041   ,0.000368819 ,0.0198041   ,0.000368819
0.1  ,0.7 ,     1 ,     16 ,      1 ,             0 ,0.000521742 ,6.49191e-05 ,0.000521742 ,6.49191e-05
0.1  ,0.7 ,     1 ,     16 ,      1 ,             1 ,0.020449    ,0.000533957 ,0.020449    ,0.000533957
0.1  ,0.7 ,     1 ,     32 ,      0 ,             0 ,0.000332611 ,5.77527e-05 ,0.000332611 ,5.77527e-05
0.1  ,0.7 ,     1 ,     32 ,      0 ,             1 ,0.015148    ,0.00122668  ,0.015148    ,0.00122668
0.1  ,0.7 ,     1 ,     32 ,      1 ,             0 ,0.0003969   ,2.74068e-05 ,0.0003969   ,2.74068e-05
0.1  ,0.7 ,     1 ,     32 ,      1 ,             1 ,0.0188997   ,0.000529791 ,0.0188997   ,0.000529791
0.1  ,0.7 ,     1 ,     64 ,      0 ,             0 ,0.383619    ,0.211394    ,0.383619    ,0.211394
0.1  ,0.7 ,     1 ,     64 ,      0 ,             1 ,0.528972    ,0.0974788   ,0.528972    ,0.0974788
0.1  ,0.7 ,     1 ,     64 ,      1 ,             0 ,0.000309962 ,2.67155e-05 ,0.000309962 ,2.67155e-05
0.1  ,0.7 ,     1 ,     64 ,      1 ,             1 ,0.241743    ,0.44864     ,0.241743    ,0.44864
0.1  ,0.7 ,     2 ,      2 ,      0 ,             0 ,0.0510471   ,0.100059    ,0.0510471   ,0.100059
0.1  ,0.7 ,     2 ,      2 ,      0 ,             1 ,0.102064    ,0.13362     ,0.102064    ,0.13362
0.1  ,0.7 ,     2 ,      2 ,      1 ,             0 ,0.251782    ,0.223857    ,0.251782    ,0.223857
0.1  ,0.7 ,     2 ,      2 ,      1 ,             1 ,0.363757    ,0.298122    ,0.363757    ,0.298122
0.1  ,0.7 ,     2 ,      4 ,      0 ,             0 ,0.000478121 ,0.000173818 ,0.000478121 ,0.000173818
0.1  ,0.7 ,     2 ,      4 ,      0 ,             1 ,0.0238954   ,0.00462661  ,0.0238954   ,0.00462661
0.1  ,0.7 ,     2 ,      4 ,      1 ,             0 ,0.201593    ,0.246151    ,0.201593    ,0.246151
0.1  ,0.7 ,     2 ,      4 ,      1 ,             1 ,0.293713    ,0.328613    ,0.293713    ,0.328613
0.1  ,0.7 ,     2 ,      8 ,      0 ,             0 ,0.000319598 ,0.000101306 ,0.000319598 ,0.000101306
0.1  ,0.7 ,     2 ,      8 ,      0 ,             1 ,0.0184627   ,0.00326645  ,0.0184627   ,0.00326645
0.1  ,0.7 ,     2 ,      8 ,      1 ,             0 ,0.102452    ,0.204267    ,0.102452    ,0.204267
0.1  ,0.7 ,     2 ,      8 ,      1 ,             1 ,0.0183919   ,0.00292905  ,0.0183919   ,0.00292905
0.1  ,0.7 ,     2 ,     16 ,      0 ,             0 ,0.000362103 ,9.78942e-05 ,0.000362103 ,9.78942e-05
0.1  ,0.7 ,     2 ,     16 ,      0 ,             1 ,0.0186007   ,0.00155506  ,0.0186007   ,0.00155506
0.1  ,0.7 ,     2 ,     16 ,      1 ,             0 ,0.000289522 ,0.000106617 ,0.000289522 ,0.000106617
0.1  ,0.7 ,     2 ,     16 ,      1 ,             1 ,0.0168008   ,0.00184048  ,0.0168008   ,0.00184048
0.1  ,0.7 ,     2 ,     32 ,      0 ,             0 ,0.000241157 ,3.6104e-05  ,0.000241157 ,3.6104e-05
0.1  ,0.7 ,     2 ,     32 ,      0 ,             1 ,0.0139384   ,0.00112684  ,0.0139384   ,0.00112684
0.1  ,0.7 ,     2 ,     32 ,      1 ,             0 ,0.000228965 ,2.26398e-05 ,0.000228965 ,2.26398e-05
0.1  ,0.7 ,     2 ,     32 ,      1 ,             1 ,0.0147561   ,0.000564872 ,0.0147561   ,0.000564872
0.1  ,0.7 ,     2 ,     64 ,      0 ,             0 ,0.354564    ,0.296194    ,0.354564    ,0.296194
0.1  ,0.7 ,     2 ,     64 ,      0 ,             1 ,0.593826    ,0.300327    ,0.593826    ,0.300327
0.1  ,0.7 ,     2 ,     64 ,      1 ,             0 ,0.000153621 ,7.06179e-06 ,0.000153621 ,7.06179e-06
0.1  ,0.7 ,     2 ,     64 ,      1 ,             1 ,0.0115614   ,0.000369473 ,0.0115614   ,0.000369473
0.1  ,0.7 ,     3 ,      2 ,      0 ,             0 ,0.209529    ,0.188404    ,0.209529    ,0.188404
0.1  ,0.7 ,     3 ,      2 ,      0 ,             1 ,0.529041    ,0.238831    ,0.529041    ,0.238831
0.1  ,0.7 ,     3 ,      2 ,      1 ,             0 ,0.401219    ,0.200182    ,0.401219    ,0.200182
0.1  ,0.7 ,     3 ,      2 ,      1 ,             1 ,0.561396    ,0.264037    ,0.561396    ,0.264037
0.1  ,0.7 ,     3 ,      4 ,      0 ,             0 ,0.000428239 ,8.40937e-05 ,0.000428239 ,8.40937e-05
0.1  ,0.7 ,     3 ,      4 ,      0 ,             1 ,0.0219311   ,0.00244562  ,0.0219311   ,0.00244562
0.1  ,0.7 ,     3 ,      4 ,      1 ,             0 ,0.503076    ,0.00131976  ,0.503076    ,0.00131976
0.1  ,0.7 ,     3 ,      4 ,      1 ,             1 ,0.560818    ,0.271282    ,0.560818    ,0.271282
0.1  ,0.7 ,     3 ,      8 ,      0 ,             0 ,0.000239496 ,7.81897e-05 ,0.000239496 ,7.81897e-05
0.1  ,0.7 ,     3 ,      8 ,      0 ,             1 ,0.0175594   ,0.00298423  ,0.0175594   ,0.00298423
0.1  ,0.7 ,     3 ,      8 ,      1 ,             0 ,0.508416    ,0.00170468  ,0.508416    ,0.00170468
0.1  ,0.7 ,     3 ,      8 ,      1 ,             1 ,0.563442    ,0.274918    ,0.563442    ,0.274918
0.1  ,0.7 ,     3 ,     16 ,      0 ,             0 ,0.000156289 ,2.86758e-05 ,0.000156289 ,2.86758e-05
