eta                    ,mu                  ,layers ,neurons ,offline ,error_function ,train_mean ,train_std   ,test_mean ,test_std
0.014299084688213726   ,0.4446333414267283  ,     2 ,      8 ,      0 ,             0 ,  0.957163 ,0.0225282   , 0.957352 ,0.0222482
0.00430934426655115    ,0.5539605835095374  ,     2 ,     16 ,      0 ,             0 ,  0.907745 ,0.0480226   , 0.908305 ,0.0471884
0.21664124147903546    ,0.38333126845536003 ,     1 ,     16 ,      0 ,             0 ,  0.999999 ,1.11497e-06 , 1.0      ,4.45024e-10
0.02144083087150617    ,0.5316662925708     ,     2 ,      8 ,      0 ,             0 ,  0.967531 ,0.020507    , 0.967539 ,0.0206308
0.007756771744623264   ,0.5798441583563072  ,     2 ,     16 ,      0 ,             0 ,  0.93308  ,0.0399396   , 0.933107 ,0.0391095
0.04100422022963626    ,0.34242406456665975 ,     1 ,     16 ,      0 ,             0 ,  0.98702  ,0.0157055   , 0.987144 ,0.0152327
0.0023590891163565992  ,0.7451982890874052  ,     1 ,     16 ,      0 ,             0 ,  0.989186 ,0.0209319   , 0.982975 ,0.0283876
0.00032700553699127133 ,0.3539431234987446  ,     2 ,      8 ,      0 ,             0 ,  0.999911 ,0.000175597 , 0.999913 ,0.000173782
0.011531441398439533   ,0.555091789368982   ,     1 ,     16 ,      0 ,             0 ,  0.963538 ,0.0185904   , 0.964011 ,0.0216326
0.08339035453437121    ,0.5706033980942994  ,     2 ,      8 ,      0 ,             0 ,  0.990886 ,0.00898888  , 0.990588 ,0.00938002
0.003657210035248979   ,0.49971520991686036 ,     2 ,     16 ,      0 ,             0 ,  0.902824 ,0.0508741   , 0.903526 ,0.0510676
0.12730048327887156    ,0.5028572319359303  ,     2 ,     16 ,      0 ,             0 ,  0.991342 ,0.0154569   , 0.991306 ,0.0154835
0.06566641604384285    ,0.5958446443136171  ,     2 ,     16 ,      0 ,             0 ,  1.01097  ,0.0640029   , 1.01085  ,0.0643241
0.04701088424558428    ,0.6161996835866561  ,     2 ,     16 ,      0 ,             0 ,  0.980979 ,0.0208282   , 0.980535 ,0.0209686
0.003179571526179094   ,0.5345802992641097  ,     2 ,     16 ,      0 ,             0 ,  0.900847 ,0.0574552   , 0.901546 ,0.0588633
0.0029076546019637457  ,0.6851792730566846  ,     1 ,      8 ,      0 ,             0 ,  0.998239 ,0.00352139  , 0.99478  ,0.0104402
0.02357014139018778    ,0.6376037561308939  ,     2 ,     16 ,      0 ,             0 ,  0.966717 ,0.0257759   , 0.966532 ,0.0266797
0.040114104058920096   ,0.4430700609197267  ,     2 ,     16 ,      0 ,             0 ,  0.975669 ,0.0211732   , 0.975272 ,0.0214103
0.028174757293164602   ,0.4048201704417381  ,     2 ,     16 ,      0 ,             0 ,  0.970018 ,0.0249306   , 0.969542 ,0.0251856
0.01726529793020556    ,0.5622990622228842  ,     2 ,     16 ,      0 ,             0 ,  0.950001 ,0.0216901   , 0.949402 ,0.022233
0.007989582126002509   ,0.2475477230135742  ,     2 ,     16 ,      0 ,             0 ,  0.928502 ,0.0305911   , 0.928357 ,0.0293282
0.0970742105242719     ,0.6741209192833172  ,     2 ,     16 ,      0 ,             0 ,  1.07694  ,0.183872    , 1.0774   ,0.185002
0.001366900913781266   ,0.38040534798112113 ,     2 ,     16 ,      0 ,             0 ,  0.957841 ,0.0260854   , 0.956734 ,0.0272083
0.07030594026177       ,0.6115949578062081  ,     2 ,     16 ,      0 ,             0 ,  1.02132  ,0.082562    , 1.02134  ,0.0830477
0.05402797872432713    ,0.48996832616573316 ,     2 ,     16 ,      0 ,             0 ,  0.989525 ,0.0288717   , 0.98909  ,0.0289247
0.0036396185225026664  ,0.5475169992874427  ,     2 ,     16 ,      0 ,             0 ,  0.902716 ,0.0510223   , 0.903421 ,0.0512552
0.008202044975733366   ,0.621548356187758   ,     2 ,     16 ,      0 ,             0 ,  0.935304 ,0.0391314   , 0.935309 ,0.0383713
0.00020106518039182737 ,0.5090064848064334  ,     2 ,     16 ,      0 ,             0 ,  1.15219  ,0.215874    , 1.15034  ,0.212201
0.011690584283395465   ,0.4845827023680429  ,     2 ,     16 ,      0 ,             0 ,  0.943748 ,0.0275195   , 0.943772 ,0.027139
0.15785007351186714    ,0.3304348379119461  ,     2 ,     16 ,      0 ,             0 ,  0.992724 ,0.0119495   , 0.992701 ,0.0120273
0.003464356423167467   ,0.5419131815092026  ,     2 ,     16 ,      0 ,             0 ,  0.901767 ,0.0528394   , 0.902484 ,0.0534977
0.06074825330900743    ,0.4751760268789189  ,     2 ,     16 ,      0 ,             0 ,  1.00093  ,0.0465649   , 1.00066  ,0.0467341
0.005056621001198898   ,0.5075258493296121  ,     2 ,     16 ,      0 ,             0 ,  0.914225 ,0.046449    , 0.914584 ,0.0452834
0.04180843568843772    ,0.5279997062549331  ,     2 ,     16 ,      0 ,             0 ,  0.976736 ,0.0207113   , 0.976329 ,0.0209278
0.004898028193277742   ,0.4529076047137169  ,     2 ,     16 ,      0 ,             0 ,  0.912834 ,0.0468102   , 0.913233 ,0.0456715
0.012797439288226421   ,0.49174051512189426 ,     2 ,     16 ,      0 ,             0 ,  0.942112 ,0.0227273   , 0.941805 ,0.0221903
0.0016258668631246285  ,0.5531276871819216  ,     2 ,     16 ,      0 ,             0 ,  0.934304 ,0.054409    , 0.933197 ,0.0557995
0.020472852904151833   ,0.6444461086347739  ,     2 ,     16 ,      0 ,             0 ,  0.959004 ,0.022516    , 0.958626 ,0.0232767
0.036621241592856346   ,0.43384207432067856 ,     2 ,      8 ,      0 ,             0 ,  0.975265 ,0.0184341   , 0.974666 ,0.0193289
0.017465990079198614   ,0.54049986952771    ,     2 ,     16 ,      0 ,             0 ,  0.950572 ,0.0216847   , 0.949983 ,0.0222466
0.057823226342251156   ,0.5808875159578207  ,     2 ,      8 ,      0 ,             0 ,  0.982679 ,0.0184846   , 0.981982 ,0.0195438
0.0004982450338840565  ,0.5294914455558433  ,     2 ,     16 ,      0 ,             0 ,  1.09515  ,0.13514     , 1.09316  ,0.131373
0.0009413378597478527  ,0.42762839967748095 ,     2 ,     16 ,      0 ,             0 ,  1.02326  ,0.036611    , 1.02126  ,0.0327593
0.04724132428901052    ,0.4766526965642612  ,     1 ,     16 ,      0 ,             0 ,  0.989871 ,0.0147492   , 0.990156 ,0.0136865
0.0017510794586050877  ,0.5239219311982095  ,     2 ,     16 ,      0 ,             0 ,  0.924797 ,0.0622375   , 0.923691 ,0.0636529
0.0003499251268444131  ,0.5494788576393252  ,     2 ,     16 ,      0 ,             0 ,  1.12305  ,0.174417    , 1.12112  ,0.170687
0.0019976328827638295  ,0.5965909245947538  ,     2 ,     16 ,      0 ,             0 ,  0.912639 ,0.0721569   , 0.911568 ,0.0735436
0.0006171406646337958  ,0.5972426677330768  ,     2 ,     16 ,      0 ,             0 ,  1.07403  ,0.105523    , 1.07201  ,0.101736
0.002623410118741269   ,0.5911052789353398  ,     2 ,     16 ,      0 ,             0 ,  0.904033 ,0.0727764   , 0.904503 ,0.0753683
0.032210170087547986   ,0.49588864173385766 ,     2 ,     16 ,      0 ,             0 ,  0.971946 ,0.0238774   , 0.971537 ,0.0241607
0.004963249623112378   ,0.6009017775153129  ,     2 ,     16 ,      0 ,             0 ,  0.913415 ,0.0466622   , 0.913797 ,0.0455096
0.0019783968505821415  ,0.5562844468555181  ,     2 ,     16 ,      0 ,             0 ,  0.913301 ,0.0715921   , 0.912226 ,0.0729842
0.09932554551989525    ,0.5355984368257246  ,     2 ,     16 ,      0 ,             0 ,  1.08037  ,0.190044    , 1.08082  ,0.191147
0.0176763165492408     ,0.47911392137671605 ,     2 ,      8 ,      0 ,             0 ,  0.963472 ,0.0215824   , 0.963583 ,0.0214671
0.0006735274168057101  ,0.47299348644326633 ,     2 ,     16 ,      0 ,             0 ,  1.06431  ,0.0922955   , 1.06229  ,0.0885036
0.024688541234983152   ,0.6335477053366552  ,     2 ,      8 ,      0 ,             0 ,  0.969897 ,0.0197566   , 0.969784 ,0.0200801
0.001834162477870137   ,0.6998593377988835  ,     2 ,     16 ,      0 ,             0 ,  0.919858 ,0.0664183   , 0.918754 ,0.0678358
0.000444864493670325   ,0.657745538149791   ,     2 ,     16 ,      0 ,             0 ,  1.10508  ,0.148959    , 1.10311  ,0.145203
0.0017778533475176455  ,0.5310355021922063  ,     2 ,     16 ,      0 ,             0 ,  0.923086 ,0.063656    , 0.921982 ,0.0650728
