eta,mu,layers,neurons,offline,error_function,train_mean,train_std,test_mean,test_std
0.7,1.0,2,64,0,0,0.0156761,0.00211757,0.257271,0.00971744
0.7,1.0,3,128,0,0,0.927709,0.0545372,0.928854,0.0349846
0.7,1.0,4,32,0,0,0.0516984,0.00974935,0.313682,0.0228462
0.7,1.0,2,64,1,0,1.65414,0.0180456,1.65669,0.014408
